4.771846008300781250e+01
4.028210449218750000e+01
4.856787872314453125e+01
4.932655334472656250e+01
8.681642532348632812e+00
2.670618057250976562e+00
3.672863006591796875e+00
7.244358062744140625e-01
1.720738029479980469e+01
4.952181243896484375e+01
2.627285003662109375e+00
4.104941558837890625e+01
7.331848144531250000e-02
3.686250686645507812e+01
1.946722030639648438e+00
2.859395980834960938e+01
2.517666244506835938e+01
1.192587280273437500e+01
6.091632843017578125e-01
3.422745513916015625e+01
4.893083190917968750e+01
5.417415618896484375e+00
2.130921554565429688e+01
3.396178436279296875e+01
1.648025512695312500e-01
2.481401062011718750e+01
7.563447952270507812e+00
4.992301559448242188e+01
3.461329650878906250e+01
3.213358688354492188e+01
1.517596626281738281e+01
4.210197448730468750e+01
4.943487167358398438e+01
4.697823333740234375e+01
1.823141098022460938e+00
3.872782135009765625e+01
2.775998497009277344e+01
1.143479633331298828e+01
2.079042243957519531e+01
2.454907226562500000e+01
5.348588943481445312e+00
3.442169189453125000e+00
3.673225021362304688e+01
1.097227287292480469e+01
1.314170169830322266e+01
9.611091613769531250e-01
4.740653228759765625e+01
1.227779388427734375e-01
1.863151550292968750e+00
5.289802551269531250e-01
2.361125946044921875e-01
4.537277221679687500e-01
1.020954227447509766e+01
2.393722534179687500e-03
4.889966964721679688e+00
3.974952697753906250e-01
2.690675735473632812e+00
2.784401512145996094e+01
1.642825698852539062e+01
2.257366180419921875e-01
7.866096496582031250e-02
3.698863983154296875e-01
8.634948730468750000e-02
2.449226379394531250e-02
3.092359542846679688e+00
1.350975036621093750e-01
8.181425094604492188e+00
8.349113464355468750e-01
4.023723602294921875e-01
6.564655303955078125e-01
4.294013977050781250e-02
1.046375274658203125e+00
4.418373107910156250e-02
3.620410919189453125e+00
1.830522727966308594e+01
4.487905502319335938e+00
4.058227539062500000e-01
1.356710433959960938e+00
4.236679077148437500e-01
4.768762588500976562e+00
1.639739990234375000e+00
3.122425079345703125e-01
4.733278274536132812e+00
6.733036041259765625e-01
3.950307846069335938e+00
3.144577026367187500e+00
1.237247467041015625e+00
5.958002090454101562e+00
2.571133422851562500e+01
5.559062957763671875e-01
7.573795318603515625e-01
1.709156036376953125e-01
1.365852355957031250e-02
3.178071975708007812e+00
1.768112182617187500e-03
1.853178024291992188e+00
1.314418792724609375e+00
2.969932556152343750e-02
1.628799438476562500e-01
2.088341522216796875e+01
1.290357589721679688e+00
2.114928627014160156e+01
5.115053176879882812e+00
1.893430709838867188e+00
4.451332092285156250e-01
4.739920425415039062e+01
6.303176879882812500e-01
9.494171142578125000e-01
1.505834579467773438e+00
3.003635406494140625e-01
7.680587768554687500e-01
5.411148071289062500e-03
1.961914062500000000e+00
8.813648223876953125e-01
3.833238983154296875e+01
3.006229400634765625e-01
2.950550079345703125e+00
3.584702301025390625e+01
1.327383995056152344e+01
2.817742729187011719e+01
9.866086006164550781e+00
3.770041656494140625e+01
4.766082763671875000e+01
4.165305328369140625e+01
1.057479858398437500e+00
4.370058822631835938e+01
4.175006866455078125e+01
1.874634170532226562e+01
2.458463668823242188e+00
3.097515106201171875e+00
8.325157165527343750e-01
4.305993652343750000e+01
8.948268890380859375e-01
7.402954101562500000e-01
